PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,Samplename
33.832485,14.4522705,71.23456,-0.21884008,0.14220083,-0.22663184,-0.027879272,0.022265157,0.3831394,-1.2884403,MXL_408indv
8.142118,-6.2153826,23.717098,-2.613828,-2.7346225,-2.5976946,1.4401709,2.8039303,-1.100632,-1.811191,MXL_409indv
-5.717875,-19.749336,-4.0933704,5.4818344,0.44246796,-14.195884,-0.38696244,-3.4211652,8.793268,0.5731582,MXL_410indv
1.4183086,1.569189,35.2356,0.10070632,-2.6172545,-0.25057238,-1.9613053,7.346041,1.5974178,-1.2886928,MXL_411indv
27.722149,-11.582804,24.690472,0.6652516,-1.2097,-0.5958176,-0.71975684,0.05035487,0.19930284,-0.18337436,MXL_412indv
-0.90578943,-22.41711,-3.3729835,-1.5734494,5.523368,1.3054016,-1.2875831,2.3520234,-1.3523235,-5.5408316,MXL_413indv
28.023355,12.130697,61.519257,0.97961444,0.43053615,1.131264,-0.6794586,-0.99682707,1.3603418,-1.121769,MXL_414indv
11.742039,-28.929628,-12.998439,-0.40288594,-0.51845294,-0.86952883,1.6946564,0.49249583,1.0019609,-0.050831866,MXL_415indv
24.068289,-12.667086,17.234911,-0.044631187,-0.5997816,0.6017475,1.118463,-0.62427306,1.0653377,0.29662436,MXL_416indv
31.949713,12.917995,65.14497,-0.1341104,0.16246338,-1.0687366,-0.45337567,-1.0517851,0.08020514,0.056294605,MXL_417indv
19.809559,-32.136272,-11.606725,-0.32094926,-0.18942398,-0.6740787,-2.0922265,-2.690038,0.1652568,0.22397546,MXL_418indv
18.069553,-1.3303262,34.797626,1.4886867,-11.35191,-3.9936948,-1.5293633,1.4277524,6.8477783,0.48379582,MXL_419indv
28.723877,-3.0097976,35.931072,-0.4797369,0.46393856,-0.16529305,-0.28951186,0.08182017,-0.36670628,0.58627677,MXL_420indv
27.603682,-17.193039,17.302607,0.03637275,-0.6667779,-0.6408712,1.4260257,0.3193578,-0.80783963,0.3699253,MXL_421indv
19.429161,-28.768326,-13.644683,-1.7770693,-1.3756447,-1.4140202,0.05191548,-1.9730492,-0.69233215,-1.2587599,MXL_422indv
24.709007,-17.431204,9.717994,0.9542482,-0.8965575,0.16532865,1.4574105,-0.99760973,-0.43669617,0.34334818,MXL_423indv
23.173822,-17.011528,12.949994,0.93194467,0.9246015,-1.0864826,0.08866862,0.5873835,1.7798481,-0.5231453,MXL_424indv
20.446066,-23.819183,-5.518717,-0.40988126,-0.9227298,0.749023,0.44856858,-0.20311195,0.36356148,-0.7117802,MXL_425indv
20.935486,-29.416752,-8.817734,0.635514,-1.1578748,0.65719837,2.8452716,-0.20888315,0.93897283,-0.8791493,MXL_426indv
26.671997,-13.009904,21.733685,0.7238548,-1.1201663,-0.74954385,1.0629765,1.6662309,0.15355624,0.24100222,MXL_427indv
24.236824,-12.970988,21.047148,-0.9136039,0.028296664,-3.4401176,0.5087775,-1.4395163,0.122842,-0.77438146,MXL_428indv
16.154263,-34.77266,-19.883177,-0.8389902,-0.535275,0.10082386,5.0101557,-0.12363564,0.08697893,0.3642271,MXL_429indv
17.58256,-21.357382,-28.749609,0.13172358,-0.94540966,-0.37427133,-0.46277577,-0.07833621,-0.08373757,-0.7439197,MXL_430indv
21.205412,0.6928541,42.438297,-0.6492686,0.74079055,1.1326057,1.5783888,2.0043354,-0.69796807,-3.1159046,MXL_431indv
33.941677,15.165637,70.636055,-0.7254064,0.16532901,-0.097650595,-0.07032381,0.5714564,-0.5129209,0.19008495,PEL_432indv
27.984032,-5.996124,36.649864,-0.14743438,0.3351368,0.5596765,-0.8381904,0.7098238,-0.9717497,-0.50015026,PEL_433indv
31.368885,8.350118,57.59208,0.017401082,0.7319968,-0.94442683,-1.168047,-0.5611792,-1.0120804,-0.5728827,PEL_434indv
23.318323,-23.12955,-0.3409195,-0.10921856,0.80308855,-0.8595196,-1.132187,1.1709146,-1.2516778,-0.84930277,PEL_435indv
25.083395,-9.735226,20.526646,0.71146727,0.67561245,-1.8027275,0.9110647,-0.23690827,-0.25720263,-1.1703472,PEL_436indv
33.462536,12.778419,65.6852,-0.09074208,-0.049830925,-0.8474095,0.3010486,-0.031461395,0.19404137,-0.12442168,PEL_437indv
22.273642,-21.133404,4.6139293,0.08256303,-0.29112396,-0.2415257,-1.0223249,-1.0081204,-0.8182887,0.1845737,PEL_438indv
31.226578,10.311,59.94313,0.19656923,-0.03686668,0.8995127,0.15171872,-0.6566572,0.08788158,1.520896,PEL_439indv
24.700397,5.9019933,51.51037,0.9449517,0.1938849,0.86424756,-0.55584985,0.3530952,-2.9342506,1.9223111,PEL_440indv
32.574036,11.193724,66.030136,0.23288661,0.6287165,-0.025313467,0.62029916,0.5069794,-0.27785197,-0.6943812,PEL_441indv
15.291114,-10.70701,19.170301,2.1558697,1.5549545,4.110657,0.70463675,-2.5211852,-4.9933314,-2.1495318,PEL_442indv
24.7069,-17.359308,15.540461,-0.13531858,-0.941804,-1.1517552,-0.1602283,-0.4331396,-0.22894643,-0.4983737,PEL_443indv
26.100681,-12.001027,21.88687,-0.7351943,-0.86430466,-0.55615264,-0.015864419,0.19901295,0.19796252,-0.7674025,PEL_444indv
28.021267,-1.2504673,37.381332,-0.37137166,0.08622455,0.052139618,-0.14425275,0.85618603,0.5596783,-1.2707084,PEL_445indv
27.611677,-11.666931,24.209187,-0.17378494,-0.3159061,0.3173483,0.51031506,0.2604758,-0.39648363,-0.25308514,PEL_446indv
33.278038,14.939849,65.21656,0.0052529043,0.7928375,-0.4198169,0.47882485,-1.2303157,0.6086481,-0.04855431,PEL_447indv
27.460878,-10.040377,27.38496,-0.10357242,-0.37984127,0.064869165,0.69507676,-0.14503887,1.4189972,-0.7211427,PEL_448indv
34.16221,14.345633,69.872505,-0.479371,-0.3661559,-0.82575613,0.42280716,-0.23974268,-0.6456754,0.79313016,PEL_449indv
25.090004,-13.670016,21.44344,0.17752123,0.15949705,-0.22611748,2.566179,0.1007871,0.9386376,-0.48892048,PEL_450indv
22.237549,-21.803358,4.3105154,0.31594148,-0.24888133,0.19020332,-0.15503217,0.09198747,0.18343526,-0.30153272,PEL_451indv
32.852905,13.55925,64.610535,-0.13632214,-0.27268356,0.30602908,0.5613497,-0.13030441,-0.14676821,-0.35268557,PEL_452indv
29.011335,-5.624659,34.664234,-0.29670992,0.20071746,-0.24074483,1.2760735,0.5140389,1.077279,-0.26695836,PEL_453indv
32.351395,10.666413,62.798588,0.59496605,0.5855751,0.37517428,-0.018502392,-0.50405526,-0.13212946,-0.23606104,PEL_454indv
27.125122,-14.011398,21.007208,-0.1472322,-0.93018097,-0.097550474,-1.319798,0.4387434,0.9150091,0.65269756,PEL_455indv
26.084084,-10.720343,27.973942,-0.08810765,-0.15405074,-0.2737632,1.8360217,0.6478476,0.13183947,0.13747261,PEL_456indv
-34.607487,1.393875,21.787737,-5.5273423,9.3155985,-8.243108,5.9025955,-5.4113126,-17.712896,3.9738736,PEL_457indv
31.294573,1.7124876,47.777534,0.100488506,-0.19620414,0.321918,0.67461187,-0.38534576,-0.876287,-0.022689357,PEL_458indv
33.45899,16.391155,65.69271,0.21511263,0.22027218,-0.4895169,-0.050965153,0.0254232,0.6413859,-1.2769642,PEL_459indv
28.599014,-8.0090475,33.53222,0.31662184,-0.48310587,-0.08425206,-0.49572,-0.711378,-0.13509955,-0.98535806,PEL_460indv
34.775448,12.503779,70.49254,0.1599219,-0.1811991,-0.10418664,-0.4766772,0.70789975,-0.7700984,-0.3230316,PEL_461indv
30.77879,4.4761477,51.272224,0.11444817,-0.23629467,-0.437762,-0.6157836,0.08434136,0.13542326,0.077471785,PEL_462indv
29.24286,1.3164905,46.08106,-0.4076791,-0.38460496,-0.5681033,-0.4525567,0.9110433,-0.05946805,-2.2546117,PEL_463indv
30.178595,5.1665673,51.35486,-0.03463758,-0.12938038,-0.27922925,1.1328083,-1.6305473,-0.5707117,0.09098891,PEL_464indv
7.253755,13.889904,55.024773,1.0495867,3.5232434,-4.5120196,-2.0420306,0.81179583,1.5170575,5.039506,PEL_465indv
31.045368,5.0995727,51.375954,0.16477911,0.2287803,0.2132822,0.4884343,-0.34653398,-0.033170678,-0.94123316,PEL_466indv
32.041035,7.2308044,53.70113,0.05868216,-0.041130032,0.24158774,-0.15227258,-0.46079743,0.28884947,0.5035382,PEL_467indv
28.505386,1.7886323,45.306034,0.3461829,-2.520087,0.67177075,-1.3136737,0.7851669,-4.8712864,3.1620536,PEL_468indv
33.97235,13.251969,66.01949,0.460383,0.26039484,0.90110636,0.5399215,-0.33106577,-0.8490166,-0.08697595,PEL_469indv
31.6624,12.014661,61.663536,-0.4173289,-0.17328088,-0.13660157,0.012209919,0.021091389,0.115119025,-0.4566785,PEL_470indv
29.650496,0.30900583,44.91225,-0.46824294,0.36383513,-0.91184527,-0.0904601,-0.23569211,-0.4277372,-1.0106789,PEL_471indv
25.534111,-5.9813876,23.392513,0.099471375,-0.50008154,-1.1988642,1.8598673,-1.3088923,-0.61848533,0.05728287,PEL_472indv
-45.741234,6.6573625,25.63709,-0.88244045,-14.472743,4.3878884,-2.1825452,7.288837,-22.557915,17.45171,PEL_473indv
25.098375,-11.156456,21.029844,0.9471229,0.28886056,-0.060978916,0.27980587,0.10988135,0.6261321,-0.9675508,PEL_474indv
33.067837,10.038362,63.001125,0.14648347,-0.9853356,0.056107968,1.3498348,0.83429134,-0.3770815,0.32428572,PEL_475indv
32.562958,9.382512,59.156464,1.1176893,-0.020335386,-0.5010612,1.175293,0.81377757,0.044777606,-0.14706317,PEL_476indv
31.470476,9.017046,58.118515,-0.48314825,0.4532854,0.1828568,0.4060632,1.0655608,0.0027271707,-1.2820842,PEL_477indv
26.41522,-4.7318707,30.8701,0.40465915,-0.7869406,0.40667164,-0.13401444,-0.059651915,-0.49306157,-1.3934429,PEL_478indv
32.80048,7.014107,59.640873,0.7873158,-0.66346717,-0.60202813,0.21942927,0.025206385,-0.61224955,0.37087813,PEL_479indv
27.132442,-5.1673045,33.261402,1.1965942,-0.0062209317,-1.7509776,1.241931,0.2548476,-0.72711927,-0.5028055,PEL_480indv
23.948494,13.910143,63.163868,-1.8175375,-1.0365999,2.5556571,-3.5968213,5.1078677,0.8774523,2.8418427,PEL_481indv
32.812664,13.211394,70.51139,0.27776888,-0.24505183,0.18951972,-0.33469146,0.05164725,-0.22741725,-0.8373257,PEL_482indv
29.962967,-1.4461849,44.138996,0.22888762,0.026479466,0.43575037,-1.3486468,-1.2462326,0.38593665,0.050348446,PEL_483indv
32.56076,10.669716,65.41266,-0.0021123143,-0.1857838,0.06684495,0.9702066,0.33048573,0.24458499,-0.025851754,PEL_484indv
24.709898,6.139263,53.03918,-1.3332782,0.20834509,1.8997128,1.1685123,-3.2904212,1.4907281,3.189881,PEL_485indv
31.743643,9.566921,60.456547,-0.44640034,0.18764222,-0.3071456,0.02152196,0.16439898,0.6404169,-0.9642303,PEL_486indv
29.597124,3.301711,44.132412,-0.3990025,0.26120186,-1.0712267,0.3958858,-0.01881172,0.75925136,-0.18595237,PEL_487indv
-15.611433,-16.296917,-1.1232107,3.3568459,0.9644367,1.3632593,-4.049645,-14.888112,0.45607796,4.990918,PEL_488indv
4.782656,11.559352,49.69076,-4.323798,0.91986,-2.154288,-4.121931,12.569775,15.305401,3.0561225,PEL_489indv
27.386059,-3.0251846,35.847485,0.19567962,-0.13045596,-0.16649677,-0.35888317,0.39067432,0.05590459,-0.9140258,PEL_490indv
28.649029,-3.8571808,36.92701,0.120083615,-0.48157936,0.77810806,-1.3338318,-0.31615153,2.0762591,0.15562141,PEL_491indv
29.55598,4.014394,51.174175,-0.711472,0.33474413,0.095268734,0.2543826,-0.77365655,-2.1863804,-0.21486686,PEL_492indv
25.88002,-15.991958,18.28133,0.06960316,0.17777894,-0.6559305,-0.45181966,0.9597656,0.07663633,-0.14779189,PEL_493indv
29.995966,-1.4994656,40.65479,-0.69315857,-0.12026964,-1.6129802,-0.11877202,-1.0523876,0.13686737,0.3258926,PEL_494indv
32.92735,13.292375,69.19227,0.06706935,-0.43003693,-0.9992645,0.15210427,-0.07054842,-0.49898502,-0.6576743,PEL_495indv
27.301992,-3.9847806,33.927048,-0.58579695,0.0313836,-0.45091373,1.0123291,0.47507048,1.8854865,-0.55061346,PEL_496indv
25.46241,-11.283634,24.825445,-0.5953058,-0.8249861,-0.66977996,-0.23876981,-0.976665,0.5591749,0.5323157,PEL_497indv
31.958809,8.145854,54.755898,-0.14476657,0.45569536,0.14528511,-0.0036688976,0.17724906,0.10081609,-0.056970883,PEL_498indv
33.54099,13.867098,68.0109,0.3644327,-0.12394451,-0.39790955,0.02485547,-0.17294553,0.035445195,-0.16340742,PEL_499indv
9.317691,7.745179,53.608322,-2.0387995,5.116078,7.293172,-2.2129605,-7.8138633,-6.654039,0.3684788,PEL_500indv
9.84004,15.177408,59.56784,-0.14152972,-0.23376207,5.3556557,0.86382896,-9.297033,13.2699995,1.1081458,PEL_501indv
26.203482,-1.8392764,33.896038,-0.10424469,-0.27458483,0.99287385,-1.4982986,-4.859585,1.7105252,-0.43084455,PEL_502indv
29.586668,-2.5199325,40.379257,0.36270297,-0.08250314,-0.03686837,-0.21529041,-1.0651721,-0.03550619,-0.46038324,PEL_503indv
32.333168,6.788046,59.745464,0.8323961,0.10553215,0.46436292,-0.5614914,-1.2564504,-0.09389557,0.03589209,PEL_504indv
25.011879,-10.860899,22.56688,-0.8040769,-0.40764087,1.2204143,0.8448613,0.87478423,1.4972103,0.11334714,PEL_505indv
31.225868,5.5555544,52.08716,0.44429109,0.5283838,0.025452912,0.3750251,0.054151267,1.5584718,-0.44724822,PEL_506indv
26.286348,-10.518843,24.253214,0.34208134,-0.40478262,0.6673991,0.3232954,0.060508966,-0.1883199,-0.33201286,PEL_507indv
31.702053,8.745285,58.329773,0.18721253,-0.19655603,-0.22289674,0.5764618,0.11315287,0.4064252,1.5498962,PEL_508indv
26.21317,-13.055639,21.901564,0.58486694,-0.53349155,0.37187508,-0.9309039,-0.10451661,-0.21838666,-0.22707114,PEL_509indv
30.649807,-3.4257479,43.913662,0.6834957,-0.0789702,-0.14024475,-3.8876126,-0.22642343,-0.624452,-0.7006249,PEL_510indv
32.00853,12.467922,64.64509,-1.2211139,-0.3440479,0.04306967,-0.62452424,-0.41279867,0.13325521,-0.433798,PEL_511indv
31.924429,9.834369,58.805725,0.58458865,-1.3702221,0.42905623,-0.35860482,-0.006291554,-1.3212074,0.39800608,PEL_512indv
34.067947,12.120516,68.35688,-0.39128473,-0.26997626,0.13400048,-0.50555396,0.9725812,-0.5586864,-0.7107754,PEL_513indv
28.858381,-4.6181917,37.985462,0.04518804,-0.021178985,0.69167286,-0.49425095,0.5167145,-0.8592717,0.013792073,PEL_514indv
34.16172,11.381823,66.8232,-0.42804977,-0.6677814,0.3547481,0.47817662,0.6437517,-1.1005507,0.7496187,PEL_515indv
22.808712,-4.1829257,32.3741,0.02020339,-0.40284508,0.99775606,1.3311437,-2.0140793,-2.5279918,3.288633,PEL_516indv
20.828266,-13.892364,15.710539,0.13969964,1.428312,0.30259293,0.57531315,-1.6698518,-0.38722453,-1.2605852,CLM_517indv
16.751717,-16.011127,13.464593,1.9822394,0.3823118,2.0464923,-0.57765496,-5.093404,9.501818,2.2094047,CLM_518indv
5.8558106,-22.485758,-5.677722,-0.8604105,2.7630801,2.0136015,2.2805572,-2.08056,-1.7408931,4.312665,CLM_519indv
20.158363,-23.862946,0.06022287,0.17953587,-0.58023405,0.6723569,1.5550169,0.47190168,-1.6174575,-0.75683135,CLM_520indv
5.665364,-39.633736,-31.662724,1.3240234,-0.0794874,0.67726403,-2.8775446,-3.079219,-1.010428,3.9367454,CLM_521indv
21.2269,-21.713463,2.0470617,0.78865385,-0.7973134,0.70917946,0.47005832,0.12673718,-0.4911945,1.1134201,CLM_522indv
-4.815321,-27.544996,-14.44952,3.876685,0.82601434,-7.5489326,92.283844,5.4229527,-10.911244,14.083315,CLM_523indv
19.438606,-5.57294,27.095438,0.524127,-1.84874,4.2304587,-2.9367504,1.8546377,1.2348144,1.5893338,CLM_524indv
16.14387,-11.229382,16.226433,0.8975218,0.5746799,2.8453207,-3.8915117,1.3095074,2.3020873,4.7780275,CLM_525indv
20.510077,-31.13948,-10.692624,1.187282,-1.3876567,0.33412176,0.17515346,-1.12203,0.41568863,0.7818065,CLM_526indv
17.160738,-39.749577,-32.5954,0.90571934,-0.5632639,-0.731908,0.6948956,-0.64763004,2.5544403,-1.9983468,CLM_527indv
25.206305,-8.807739,26.507078,0.8176765,0.11690597,0.54527324,-1.2453101,-1.4006912,-1.3446867,0.3838021,CLM_528indv
-4.413269,-20.06056,-1.7412963,4.8290377,11.742544,-4.8226194,10.775767,-0.8161918,-16.468172,-0.3486207,CLM_529indv
-13.219574,-24.35724,-13.129269,-1.5266186,-6.4068437,4.166162,0.74692994,2.1424658,2.8720098,7.4784408,CLM_530indv
24.366077,-13.811816,17.958809,-0.53567004,0.051373202,0.66095763,-0.51549006,0.8360364,-1.1147114,-0.071752176,CLM_531indv
18.628971,-24.089548,5.305903,-0.26543313,-0.14421509,0.79960763,-2.3720965,0.8655831,-0.9218496,-1.1562843,CLM_532indv
14.925701,-31.050598,-16.353127,12.661802,1.6465758,-9.296459,-1.6324338,-3.323975,-1.9900433,-5.0496583,CLM_533indv
15.185074,7.7810516,48.722523,3.207973,3.6253014,1.4230427,5.9764805,2.57736,-4.71452,1.5200378,CLM_534indv
21.476236,-28.284506,-11.7037115,0.23142707,-1.5130466,0.8593246,1.981443,0.66320974,1.761122,-0.040789306,CLM_535indv
22.01059,-20.901806,5.43791,-0.29628456,0.6106156,-0.35421965,-0.7907131,-1.2420876,1.1190025,-1.7713882,CLM_536indv
25.01722,-13.413329,20.846693,-0.20048079,0.30607867,-0.16213283,0.32108727,-2.8043103,2.9864428,0.042103924,CLM_537indv
24.015972,-18.698622,3.1281598,0.73991746,0.15856116,0.14657459,-4.1424417,-2.038975,-1.3695135,2.3323226,CLM_538indv
22.33962,-26.92585,-1.4925992,2.1902232,-0.9179185,-0.28373712,0.47015375,-0.6126799,-0.18746261,-0.6450874,CLM_539indv
19.427353,-11.3468895,20.281796,-0.31876418,-0.11959658,-0.953832,-0.015999462,0.95048434,-3.3171449,-0.99452776,CLM_540indv
-11.564109,-8.620122,12.940725,-3.4647183,8.031071,-7.345797,-10.261734,-2.3827298,-10.583802,-5.4816375,CLM_541indv
-23.753769,-17.268078,-5.0982847,-3.7818487,-0.66861385,9.409665,-5.061129,0.60815936,15.278151,5.194248,CLM_542indv
21.331896,-30.909185,-12.711911,-0.07893573,-1.2420712,0.48737928,0.46504638,-0.8717545,2.1616278,0.19026242,CLM_543indv
2.580322,-30.92376,-17.026627,-3.1045299,-1.1385154,-2.0517125,0.25312322,4.6790056,-3.836132,-0.6861648,CLM_544indv
24.830904,-13.525016,22.168695,0.5328631,-0.15603712,1.8280864,-0.8711114,-1.6129036,0.6046684,0.18232495,CLM_545indv
-6.973789,-11.867127,9.418709,-2.6132686,4.5869765,6.372626,-4.8638916,-5.446305,5.186306,-11.86837,CLM_546indv
15.745947,-39.60704,-34.417057,-0.61494774,-0.50903,-1.5738447,-0.11395661,-2.2445042,1.7699558,0.56390023,CLM_547indv
21.9698,-26.557636,-1.0502398,1.1703646,-0.12253134,0.64260703,-0.7614252,-0.38733527,-0.19857784,-0.7328489,CLM_548indv
27.021105,-6.3158216,32.52272,0.28507465,-1.2076168,0.08641559,0.5941861,0.906131,-0.17207332,0.09360886,CLM_549indv
-46.12058,-4.736551,3.9933863,3.7194722,6.07436,-7.3412375,23.44705,1.5600446,-9.4852295,-15.727977,CLM_550indv
24.445343,-15.181736,14.527871,1.3077527,-0.7928505,-0.20604111,-0.9563549,-1.0934124,-1.2487456,0.47219196,CLM_551indv
12.563626,-29.295918,-12.299957,-2.0039198,-1.8349075,-0.21609433,-0.7479676,-4.7031255,-0.34589106,-0.36434892,CLM_552indv
23.655233,-13.317214,18.928213,0.255187,0.5903394,0.09687947,-1.037401,-0.64833134,1.6012232,0.99281985,CLM_553indv
21.211922,-32.33233,-12.849154,0.650617,0.14952338,-0.20143512,1.3195556,0.44203416,-0.10349283,-0.7313145,CLM_554indv
-4.02717,-23.630287,-8.269895,-2.643888,3.174911,-4.285021,-1.6131736,3.534654,2.2640824,2.965686,CLM_555indv
20.695236,-27.396786,-6.032553,0.63079286,-0.08682051,-1.3421237,-0.21084262,-0.22609927,1.6820538,-0.35740468,CLM_556indv
8.760584,-29.011127,-12.183099,-0.16770539,0.15764923,1.234321,-3.2651794,-1.3417856,5.5278406,0.90565854,CLM_557indv
-41.85041,-5.6329308,3.4719505,-2.458437,-4.420869,14.341051,-9.958804,19.358797,-10.15128,11.362896,CLM_558indv
23.53102,-17.264841,12.887955,0.65981334,-1.2320205,0.31230128,0.6886148,-0.67272794,-0.8850554,-0.37966037,CLM_559indv
3.2858503,-31.781496,-21.1022,-6.6967936,0.036932588,8.050428,-8.72716,14.737259,0.26097798,-9.224572,CLM_560indv
26.208145,-15.140753,17.25703,0.04047356,-0.06741172,-0.2066762,0.19918537,0.1055496,0.43245748,-0.12079218,CLM_561indv
17.232016,-6.7304907,28.789223,-2.341002,3.86616,0.35426342,-1.7873387,4.754839,1.3794925,2.3116102,CLM_562indv
22.099499,-3.768876,35.092815,-2.2521327,2.0949266,-4.6562424,-1.8375672,3.6560237,5.7908053,0.26846328,CLM_563indv
19.555323,-22.642864,1.9053713,-0.42190835,-0.60163075,-0.13385378,0.8501196,0.92121327,0.28188413,-0.20056088,CLM_564indv
22.229012,-27.725101,-7.5428843,0.5369759,-0.42083576,0.773218,0.33471346,-0.90979886,-0.5901651,-0.34105483,CLM_565indv
12.090655,-6.621159,24.579248,1.688273,-0.31864694,3.3689346,1.0294822,3.5734835,-1.3514684,1.3535825,CLM_566indv
28.247911,-6.9979963,30.519058,0.35005423,-0.40646216,-0.30444267,-0.24565451,-1.4452462,-0.361123,0.96931076,CLM_567indv
17.983858,-32.372948,-15.319474,0.5407293,-1.471176,0.6873639,-0.88589406,0.5062342,3.278433,0.8079249,CLM_568indv
-28.178295,-20.181309,-11.121227,-16.478767,18.525581,-52.903244,-15.553319,12.864745,27.322212,-21.394157,CLM_569indv
19.030863,-33.9524,-15.599529,0.06803288,-0.7420014,-0.7686433,0.66961735,-1.5280743,1.3175795,1.6406363,CLM_570indv
26.496435,-11.974651,23.194689,0.38196787,-0.85802656,-1.1177965,0.36089557,-0.6748574,-0.38961998,0.5168617,CLM_571indv
24.601273,-19.21942,7.3714337,1.1400241,-0.8954354,-0.5262627,0.13649163,-1.5061558,-0.14267111,0.09757265,CLM_572indv
22.382643,-32.57444,-11.409913,-0.574471,-1.188758,-0.72275174,-0.29668328,0.98860085,1.3283451,-0.45414856,CLM_573indv
7.970132,-16.254192,4.271781,-4.0872316,5.2607183,-6.639756,-1.782482,-3.4784915,3.6975415,2.2483735,CLM_574indv
1.7984552,-31.231323,-21.00548,-1.3854507,0.799566,4.542079,-5.3594403,2.2294385,-6.7320795,-6.186921,CLM_575indv
27.839931,-7.083132,32.651108,-0.13341844,-1.1657213,0.3039677,-0.28091222,0.19957699,0.42502335,0.57208544,CLM_576indv
16.915571,-25.383928,-11.518387,-0.30608526,-1.3900665,2.3610904,-0.84450686,-1.1091833,1.8879812,1.391588,CLM_577indv
23.652117,-19.672213,7.7471013,0.08443158,-1.9017317,-0.9196304,1.0877696,-0.674952,-2.546797,-0.11976059,CLM_578indv
22.432962,-24.088564,-1.0953712,-0.8334183,-0.18534139,-1.4664414,-0.6958233,0.95978075,1.6188685,-1.8290073,CLM_579indv
20.405533,-35.16476,-19.91961,-0.80416036,0.1788319,-0.927063,0.20178731,0.7218091,1.166064,0.627859,CLM_580indv
30.74156,1.8270016,49.102314,-0.24204926,-0.30579928,-0.6911106,-0.5007548,-0.6109647,0.80900925,-0.65872,CLM_581indv
20.176771,-30.57094,-8.51965,0.6421405,-0.1381211,1.5651762,0.30376253,1.5060153,1.737875,-1.4727392,CLM_582indv
13.243667,-28.726973,-11.974496,-0.87843406,0.94416535,0.41993332,0.25984246,-1.8857399,-0.31183702,1.2109739,CLM_583indv
25.460297,-4.156562,37.640293,-0.9280428,-3.1950066,1.1049503,-1.513344,0.27454036,1.9382783,0.48860517,CLM_584indv
16.23214,-40.679714,-30.150358,0.84810656,-0.46271688,-0.5120688,1.3553399,-1.5901979,1.9063841,1.6956553,CLM_585indv
4.431895,-25.173567,-4.094628,10.934093,0.16381127,-8.092135,-4.5774117,-0.12052042,-7.7731667,-7.5248804,CLM_586indv
31.751966,7.435356,60.4238,0.046745405,-0.7717298,0.15138604,1.109084,-1.3640845,-0.24260797,0.26510984,CLM_587indv
2.1791708,-34.6688,-25.003923,-6.972657,0.69664705,8.596014,-9.035435,15.820033,1.2752608,-9.537113,CLM_588indv
-15.46055,-28.744698,-20.21715,0.087922856,3.0888603,-5.307716,-2.264968,0.63017654,-12.538279,5.028386,CLM_589indv
13.66211,-1.4577945,32.588654,-0.29205793,-0.46735445,1.2597772,-0.29300705,4.0776396,-8.390302,2.7067535,CLM_590indv
20.39736,-25.059786,-2.4087887,0.11938842,0.5469818,-1.9925498,-1.4387496,-0.33376986,1.5503701,0.5006411,CLM_591indv
20.422287,-27.704664,-7.81184,0.9953669,0.9792095,-2.6823847,-1.5184569,1.3389014,2.558436,-0.14004676,CLM_592indv
7.8048954,-14.184691,11.22782,-0.75289464,0.6813937,0.5884418,-2.4216511,2.7955222,-1.4495322,1.4699639,CLM_593indv
18.933493,-34.727577,-19.215952,0.53506553,-0.73530936,-0.8450665,0.57846755,-0.53431475,1.1296762,-1.0680082,CLM_594indv
-22.675905,-13.940983,-4.2477875,0.16263434,5.5206404,-18.964075,-6.21827,6.4203506,-3.946056,-7.025997,CLM_595indv
29.482292,-0.36289752,38.210793,0.5437816,0.101616494,-0.28957772,-0.65145564,-1.5348614,-0.41856638,0.35246536,CLM_596indv
-41.628407,-12.849591,-8.161581,4.242941,6.3708186,9.899369,-7.5747843,-5.134898,-5.4083743,-22.470078,CLM_597indv
6.053835,-32.353436,-20.85626,-0.25019678,0.42341378,1.7763667,-2.064448,5.965169,-6.6654043,6.534371,CLM_598indv
21.998466,-25.495228,-1.3444308,-0.5410133,0.35393158,-0.6429113,0.8238827,0.7129449,-0.040132802,-1.3116628,CLM_599indv
21.959332,-30.461634,-9.172143,0.59533113,-2.2876942,0.013984179,0.27806437,0.32763004,1.0730002,-1.4371345,CLM_600indv
13.406789,-39.1805,-30.589737,0.48225635,-1.1445689,0.62117153,1.0063554,-0.94294924,0.9629111,-1.7439406,CLM_601indv
4.1043134,-32.817574,-24.798693,-1.4094414,-4.614766,-0.3437406,1.9109948,-0.59234107,-3.2257233,3.2573426,CLM_602indv
25.665112,-12.098728,22.163574,0.30390418,-0.3624594,-0.8945683,1.0169591,-0.6652337,0.8504353,-1.4413471,CLM_603indv
19.631945,-11.515986,26.922459,-0.24053216,-1.5138141,0.18928964,-1.3188174,1.7950948,1.5950575,-1.8628998,CLM_604indv
-9.4205065,1.3362808,28.96672,1.2790012,-4.957752,2.0283182,5.9096847,3.097594,-4.715296,-8.776503,CLM_605indv
17.604246,-43.523376,-30.407461,0.66639984,-0.49933568,-0.18463819,0.607345,-0.81723285,1.1418471,-0.17359634,CLM_606indv
20.060665,-24.010887,-0.24478085,0.34653747,-0.112651,-0.68873674,-0.6560205,0.9284531,0.14113763,-0.31233236,CLM_607indv
20.764402,-30.023977,-9.759053,-0.7619278,0.9804912,-0.97899246,-0.37738636,-1.2740561,0.8860557,1.3459501,CLM_608indv
